user_id,title,genre,watch_count,watch_hours,last_watched,rating,liked,device,age_group,viewing_history,total_sessions,avg_session_min,binge_category
U265,The Dark Knight,Action,9,22.8,2025-06-08 10:31:25,3.0,True,smart-tv,36-45,"[{'timestamp': '2025-05-08 10:31', 'duration_min': 60}, {'timestamp': '2025-05-27 10:31', 'duration_min': 52}]",2,56.0,Low Binge
U266,The Silence of the Lambs,Thriller,7,13.8,2025-04-17 10:31:25,5.0,True,laptop,56+,"[{'timestamp': '2025-03-15 10:31', 'duration_min': 69}]",1,69.0,Non-Binge
U267,Mad Max: Fury Road,Action,18,36.0,2025-04-26 10:31:25,5.0,True,laptop,56+,"[{'timestamp': '2025-04-24 10:31', 'duration_min': 67}, {'timestamp': '2025-03-02 10:31', 'duration_min': 84}]",2,75.5,Low Binge
U268,The Matrix,Sci-Fi,10,22.7,2025-04-17 10:31:25,1.0,False,smart-tv,18-25,"[{'timestamp': '2025-04-13 10:31', 'duration_min': 134}, {'timestamp': '2025-03-17 10:31', 'duration_min': 67}, {'timestamp': '2025-04-06 10:31', 'duration_min': 102}]",3,101.0,Medium Binge
U269,The Shawshank Redemption,Drama,14,33.1,2025-04-14 10:31:25,2.5,True,smart-tv,18-25,"[{'timestamp': '2025-03-13 10:31', 'duration_min': 59}]",1,59.0,Non-Binge
U270,Interstellar,Sci-Fi,15,42.2,2025-06-12 10:31:25,3.0,True,mobile,26-35,"[{'timestamp': '2025-05-11 10:31', 'duration_min': 70}]",1,70.0,Non-Binge
U271,The Shawshank Redemption,Drama,9,21.3,2025-04-20 10:31:25,2.5,False,mobile,36-45,"[{'timestamp': '2025-02-22 10:31', 'duration_min': 121}, {'timestamp': '2025-03-07 10:31', 'duration_min': 34}, {'timestamp': '2025-02-23 10:31', 'duration_min': 139}, {'timestamp': '2025-03-15 10:31', 'duration_min': 101}, {'timestamp': '2025-04-11 10:31', 'duration_min': 77}]",5,94.4,High Binge
U272,The Shawshank Redemption,Drama,16,37.9,2025-04-18 10:31:25,2.0,True,tablet,26-35,"[{'timestamp': '2025-03-12 10:31', 'duration_min': 29}]",1,29.0,Non-Binge
U273,The Silence of the Lambs,Thriller,4,7.9,2025-04-03 10:31:25,3.0,False,gaming-console,46-55,"[{'timestamp': '2025-03-26 10:31', 'duration_min': 30}, {'timestamp': '2025-02-20 10:31', 'duration_min': 106}, {'timestamp': '2025-03-20 10:31', 'duration_min': 61}, {'timestamp': '2025-02-08 10:31', 'duration_min': 38}, {'timestamp': '2025-02-12 10:31', 'duration_min': 86}]",5,64.2,High Binge
U274,Forrest Gump,Drama,10,23.7,2025-06-03 10:31:25,1.0,False,smart-tv,26-35,"[{'timestamp': '2025-04-22 10:31', 'duration_min': 47}, {'timestamp': '2025-05-16 10:31', 'duration_min': 32}]",2,39.5,Low Binge
U275,Se7en,Thriller,3,6.3,2025-05-22 10:31:25,4.0,False,laptop,46-55,"[{'timestamp': '2025-03-23 10:31', 'duration_min': 96}, {'timestamp': '2025-05-04 10:31', 'duration_min': 106}, {'timestamp': '2025-04-14 10:31', 'duration_min': 30}, {'timestamp': '2025-04-27 10:31', 'duration_min': 92}]",4,81.0,Medium Binge
U276,The Shawshank Redemption,Drama,19,45.0,2025-04-21 10:31:25,4.0,True,laptop,46-55,"[{'timestamp': '2025-02-28 10:31', 'duration_min': 26}, {'timestamp': '2025-04-09 10:31', 'duration_min': 42}, {'timestamp': '2025-04-04 10:31', 'duration_min': 81}, {'timestamp': '2025-02-24 10:31', 'duration_min': 86}]",4,58.75,Medium Binge
U277,The Shawshank Redemption,Drama,17,40.2,2025-05-09 10:31:25,5.0,False,smart-tv,26-35,"[{'timestamp': '2025-03-10 10:31', 'duration_min': 29}, {'timestamp': '2025-03-11 10:31', 'duration_min': 57}, {'timestamp': '2025-05-05 10:31', 'duration_min': 104}, {'timestamp': '2025-04-07 10:31', 'duration_min': 142}]",4,83.0,Medium Binge
U278,The Silence of the Lambs,Thriller,8,15.7,2025-06-19 10:31:25,5.0,False,mobile,18-25,"[{'timestamp': '2025-06-03 10:31', 'duration_min': 107}, {'timestamp': '2025-04-22 10:31', 'duration_min': 31}]",2,69.0,Low Binge
U279,The Matrix,Sci-Fi,1,2.3,2025-04-16 10:31:25,3.0,False,smart-tv,26-35,"[{'timestamp': '2025-03-05 10:31', 'duration_min': 61}, {'timestamp': '2025-03-19 10:31', 'duration_min': 91}]",2,76.0,Low Binge
U280,Inception,Sci-Fi,1,2.5,2025-04-18 10:31:25,5.0,False,gaming-console,36-45,"[{'timestamp': '2025-02-27 10:31', 'duration_min': 126}]",1,126.0,Non-Binge
U281,The Dark Knight,Action,9,22.8,2025-05-01 10:31:25,3.0,True,mobile,18-25,"[{'timestamp': '2025-03-31 10:31', 'duration_min': 54}, {'timestamp': '2025-04-06 10:31', 'duration_min': 113}, {'timestamp': '2025-04-21 10:31', 'duration_min': 62}]",3,76.33333333333333,Medium Binge
U282,The Shawshank Redemption,Drama,18,42.6,2025-04-14 10:31:25,2.5,False,mobile,26-35,"[{'timestamp': '2025-03-15 10:31', 'duration_min': 80}, {'timestamp': '2025-02-21 10:31', 'duration_min': 69}]",2,74.5,Low Binge
U283,Forrest Gump,Drama,20,47.3,2025-06-01 10:31:25,4.0,True,gaming-console,56+,"[{'timestamp': '2025-05-24 10:31', 'duration_min': 43}]",1,43.0,Non-Binge
U284,The Matrix,Sci-Fi,12,27.2,2025-06-11 10:31:25,3.0,True,tablet,46-55,"[{'timestamp': '2025-04-26 10:31', 'duration_min': 32}, {'timestamp': '2025-04-12 10:31', 'duration_min': 43}]",2,37.5,Low Binge
U285,Forrest Gump,Drama,17,40.2,2025-05-28 10:31:25,3.0,False,mobile,26-35,"[{'timestamp': '2025-05-05 10:31', 'duration_min': 96}]",1,96.0,Non-Binge
U286,The Shawshank Redemption,Drama,17,40.2,2025-04-10 10:31:25,1.0,True,mobile,46-55,"[{'timestamp': '2025-03-11 10:31', 'duration_min': 134}, {'timestamp': '2025-03-06 10:31', 'duration_min': 129}, {'timestamp': '2025-04-08 10:31', 'duration_min': 25}]",3,96.0,Medium Binge
U287,The Silence of the Lambs,Thriller,17,33.4,2025-05-23 10:31:25,3.0,False,mobile,36-45,"[{'timestamp': '2025-04-24 10:31', 'duration_min': 114}, {'timestamp': '2025-05-08 10:31', 'duration_min': 115}, {'timestamp': '2025-03-27 10:31', 'duration_min': 110}]",3,113.0,Medium Binge
U288,The Silence of the Lambs,Thriller,18,35.4,2025-05-31 10:31:25,1.0,False,mobile,36-45,"[{'timestamp': '2025-04-03 10:31', 'duration_min': 70}, {'timestamp': '2025-04-08 10:31', 'duration_min': 43}, {'timestamp': '2025-04-14 10:31', 'duration_min': 117}, {'timestamp': '2025-04-07 10:31', 'duration_min': 101}]",4,82.75,Medium Binge
U289,Mad Max: Fury Road,Action,12,24.0,2025-05-05 10:31:25,4.0,True,smart-tv,18-25,"[{'timestamp': '2025-03-09 10:31', 'duration_min': 104}, {'timestamp': '2025-04-12 10:31', 'duration_min': 86}, {'timestamp': '2025-04-23 10:31', 'duration_min': 78}, {'timestamp': '2025-04-28 10:31', 'duration_min': 27}, {'timestamp': '2025-04-13 10:31', 'duration_min': 28}]",5,64.6,High Binge
U290,Forrest Gump,Drama,19,45.0,2025-05-06 10:31:25,4.0,True,gaming-console,56+,"[{'timestamp': '2025-03-17 10:31', 'duration_min': 134}, {'timestamp': '2025-03-31 10:31', 'duration_min': 106}, {'timestamp': '2025-04-13 10:31', 'duration_min': 23}, {'timestamp': '2025-04-18 10:31', 'duration_min': 94}]",4,89.25,Medium Binge
U291,Interstellar,Sci-Fi,13,36.6,2025-06-07 10:31:25,5.0,False,tablet,56+,"[{'timestamp': '2025-05-18 10:31', 'duration_min': 92}, {'timestamp': '2025-05-22 10:31', 'duration_min': 151}]",2,121.5,Low Binge
U292,The Godfather,Crime,17,49.6,2025-05-19 10:31:25,1.0,True,laptop,56+,"[{'timestamp': '2025-04-11 10:31', 'duration_min': 137}]",1,137.0,Non-Binge
U293,The Godfather,Crime,12,35.0,2025-05-29 10:31:25,3.0,True,tablet,18-25,"[{'timestamp': '2025-03-31 10:31', 'duration_min': 97}, {'timestamp': '2025-04-23 10:31', 'duration_min': 151}, {'timestamp': '2025-04-09 10:31', 'duration_min': 171}, {'timestamp': '2025-04-17 10:31', 'duration_min': 31}]",4,112.5,Medium Binge
U294,The Silence of the Lambs,Thriller,11,21.6,2025-04-24 10:31:25,1.0,True,smart-tv,56+,"[{'timestamp': '2025-04-20 10:31', 'duration_min': 71}, {'timestamp': '2025-02-23 10:31', 'duration_min': 62}, {'timestamp': '2025-04-17 10:31', 'duration_min': 28}]",3,53.666666666666664,Medium Binge
U295,Interstellar,Sci-Fi,8,22.5,2025-05-03 10:31:25,3.0,False,tablet,56+,"[{'timestamp': '2025-04-30 10:31', 'duration_min': 87}, {'timestamp': '2025-04-08 10:31', 'duration_min': 122}, {'timestamp': '2025-04-22 10:31', 'duration_min': 104}]",3,104.33333333333333,Medium Binge
U296,Se7en,Thriller,20,42.3,2025-06-13 10:31:25,2.0,True,tablet,18-25,"[{'timestamp': '2025-06-06 10:31', 'duration_min': 72}, {'timestamp': '2025-05-18 10:31', 'duration_min': 90}, {'timestamp': '2025-05-05 10:31', 'duration_min': 73}]",3,78.33333333333333,Medium Binge
U297,The Silence of the Lambs,Thriller,4,7.9,2025-05-03 10:31:25,4.0,False,laptop,36-45,"[{'timestamp': '2025-04-09 10:31', 'duration_min': 98}]",1,98.0,Non-Binge
U298,Interstellar,Sci-Fi,7,19.7,2025-05-25 10:31:25,1.0,True,laptop,26-35,"[{'timestamp': '2025-03-31 10:31', 'duration_min': 49}]",1,49.0,Non-Binge
U299,Inception,Sci-Fi,16,39.5,2025-04-30 10:31:25,3.0,True,gaming-console,56+,"[{'timestamp': '2025-04-03 10:31', 'duration_min': 123}, {'timestamp': '2025-03-31 10:31', 'duration_min': 131}, {'timestamp': '2025-03-10 10:31', 'duration_min': 116}, {'timestamp': '2025-04-25 10:31', 'duration_min': 47}]",4,104.25,Medium Binge
U300,Forrest Gump,Drama,12,28.4,2025-04-15 10:31:25,2.5,False,laptop,56+,"[{'timestamp': '2025-03-30 10:31', 'duration_min': 95}]",1,95.0,Non-Binge
U301,The Silence of the Lambs,Thriller,9,17.7,2025-05-30 10:31:25,2.0,True,mobile,36-45,"[{'timestamp': '2025-04-17 10:31', 'duration_min': 35}, {'timestamp': '2025-04-05 10:31', 'duration_min': 96}, {'timestamp': '2025-04-04 10:31', 'duration_min': 27}, {'timestamp': '2025-05-01 10:31', 'duration_min': 97}, {'timestamp': '2025-05-11 10:31', 'duration_min': 23}]",5,55.6,Medium Binge
U302,The Silence of the Lambs,Thriller,19,37.4,2025-05-11 10:31:25,2.0,True,mobile,36-45,"[{'timestamp': '2025-03-29 10:31', 'duration_min': 40}, {'timestamp': '2025-05-10 10:31', 'duration_min': 49}, {'timestamp': '2025-03-23 10:31', 'duration_min': 101}, {'timestamp': '2025-05-10 10:31', 'duration_min': 25}, {'timestamp': '2025-03-15 10:31', 'duration_min': 57}]",5,54.4,Medium Binge
U303,The Godfather,Crime,10,29.2,2025-04-16 10:31:25,5.0,True,laptop,18-25,"[{'timestamp': '2025-03-18 10:31', 'duration_min': 58}, {'timestamp': '2025-03-26 10:31', 'duration_min': 156}]",2,107.0,Low Binge
U304,Interstellar,Sci-Fi,7,19.7,2025-05-23 10:31:25,4.0,False,smart-tv,56+,"[{'timestamp': '2025-03-24 10:31', 'duration_min': 127}]",1,127.0,Non-Binge
U305,The Silence of the Lambs,Thriller,16,31.5,2025-05-30 10:31:25,5.0,False,laptop,56+,"[{'timestamp': '2025-04-27 10:31', 'duration_min': 37}]",1,37.0,Non-Binge
U306,Mad Max: Fury Road,Action,3,6.0,2025-04-15 10:31:25,1.0,False,smart-tv,26-35,"[{'timestamp': '2025-03-04 10:31', 'duration_min': 111}, {'timestamp': '2025-03-27 10:31', 'duration_min': 25}, {'timestamp': '2025-04-09 10:31', 'duration_min': 87}, {'timestamp': '2025-02-16 10:31', 'duration_min': 24}]",4,61.75,Medium Binge
U307,The Dark Knight,Action,7,17.7,2025-05-24 10:31:25,4.0,True,gaming-console,26-35,"[{'timestamp': '2025-04-29 10:31', 'duration_min': 125}, {'timestamp': '2025-04-21 10:31', 'duration_min': 139}, {'timestamp': '2025-04-21 10:31', 'duration_min': 63}, {'timestamp': '2025-04-18 10:31', 'duration_min': 123}]",4,112.5,Medium Binge
U308,The Dark Knight,Action,16,40.5,2025-04-09 10:31:25,5.0,True,tablet,36-45,"[{'timestamp': '2025-03-29 10:31', 'duration_min': 64}, {'timestamp': '2025-03-11 10:31', 'duration_min': 51}]",2,57.5,Low Binge
U309,Forrest Gump,Drama,5,11.8,2025-04-11 10:31:25,1.0,True,laptop,18-25,"[{'timestamp': '2025-03-31 10:31', 'duration_min': 94}, {'timestamp': '2025-03-18 10:31', 'duration_min': 141}, {'timestamp': '2025-03-19 10:31', 'duration_min': 85}, {'timestamp': '2025-04-08 10:31', 'duration_min': 109}]",4,107.25,Medium Binge
U310,The Dark Knight,Action,9,22.8,2025-04-23 10:31:25,3.0,False,gaming-console,46-55,"[{'timestamp': '2025-04-07 10:31', 'duration_min': 105}, {'timestamp': '2025-03-03 10:31', 'duration_min': 83}, {'timestamp': '2025-04-19 10:31', 'duration_min': 124}, {'timestamp': '2025-03-08 10:31', 'duration_min': 132}]",4,111.0,Medium Binge
U311,Interstellar,Sci-Fi,16,45.1,2025-05-08 10:31:25,5.0,False,smart-tv,56+,"[{'timestamp': '2025-03-18 10:31', 'duration_min': 95}, {'timestamp': '2025-04-09 10:31', 'duration_min': 72}, {'timestamp': '2025-04-11 10:31', 'duration_min': 130}, {'timestamp': '2025-03-17 10:31', 'duration_min': 75}, {'timestamp': '2025-05-07 10:31', 'duration_min': 122}]",5,98.8,High Binge
U312,The Shawshank Redemption,Drama,17,40.2,2025-06-16 10:31:25,2.0,True,laptop,56+,"[{'timestamp': '2025-04-22 10:31', 'duration_min': 127}, {'timestamp': '2025-06-12 10:31', 'duration_min': 36}]",2,81.5,Low Binge
U313,Interstellar,Sci-Fi,8,22.5,2025-03-27 10:31:25,4.0,False,mobile,36-45,"[{'timestamp': '2025-02-04 10:31', 'duration_min': 48}, {'timestamp': '2025-02-27 10:31', 'duration_min': 126}]",2,87.0,Low Binge
U314,Forrest Gump,Drama,11,26.0,2025-04-20 10:31:25,5.0,True,tablet,56+,"[{'timestamp': '2025-04-13 10:31', 'duration_min': 54}, {'timestamp': '2025-03-09 10:31', 'duration_min': 102}, {'timestamp': '2025-03-23 10:31', 'duration_min': 38}]",3,64.66666666666667,Medium Binge
U315,Se7en,Thriller,12,25.4,2025-04-14 10:31:25,3.0,False,smart-tv,46-55,"[{'timestamp': '2025-03-22 10:31', 'duration_min': 102}, {'timestamp': '2025-03-09 10:31', 'duration_min': 104}, {'timestamp': '2025-04-03 10:31', 'duration_min': 28}, {'timestamp': '2025-02-15 10:31', 'duration_min': 98}]",4,83.0,Medium Binge
U316,Interstellar,Sci-Fi,12,33.8,2025-04-12 10:31:25,5.0,False,laptop,26-35,"[{'timestamp': '2025-02-12 10:31', 'duration_min': 142}, {'timestamp': '2025-04-05 10:31', 'duration_min': 93}, {'timestamp': '2025-04-05 10:31', 'duration_min': 121}]",3,118.66666666666667,Medium Binge
U317,Forrest Gump,Drama,17,40.2,2025-05-25 10:31:25,2.0,True,smart-tv,56+,"[{'timestamp': '2025-05-02 10:31', 'duration_min': 60}, {'timestamp': '2025-04-03 10:31', 'duration_min': 47}]",2,53.5,Low Binge
U318,The Shawshank Redemption,Drama,11,26.0,2025-04-29 10:31:25,4.0,False,gaming-console,56+,"[{'timestamp': '2025-03-28 10:31', 'duration_min': 77}, {'timestamp': '2025-03-04 10:31', 'duration_min': 119}, {'timestamp': '2025-04-16 10:31', 'duration_min': 135}, {'timestamp': '2025-04-08 10:31', 'duration_min': 22}]",4,88.25,Medium Binge
U319,Inception,Sci-Fi,19,46.9,2025-06-19 10:31:25,3.0,True,tablet,56+,"[{'timestamp': '2025-05-22 10:31', 'duration_min': 91}, {'timestamp': '2025-05-11 10:31', 'duration_min': 90}, {'timestamp': '2025-05-24 10:31', 'duration_min': 106}]",3,95.66666666666667,Medium Binge
U320,Inception,Sci-Fi,3,7.4,2025-06-16 10:31:25,3.0,True,smart-tv,26-35,"[{'timestamp': '2025-05-29 10:31', 'duration_min': 77}, {'timestamp': '2025-04-17 10:31', 'duration_min': 71}, {'timestamp': '2025-04-20 10:31', 'duration_min': 38}, {'timestamp': '2025-06-11 10:31', 'duration_min': 85}]",4,67.75,Medium Binge
U321,The Godfather,Crime,16,46.7,2025-04-08 10:31:25,1.0,True,gaming-console,18-25,"[{'timestamp': '2025-03-27 10:31', 'duration_min': 121}, {'timestamp': '2025-03-21 10:31', 'duration_min': 48}, {'timestamp': '2025-03-13 10:31', 'duration_min': 174}, {'timestamp': '2025-02-14 10:31', 'duration_min': 148}]",4,122.75,Medium Binge
U322,The Matrix,Sci-Fi,3,6.8,2025-06-17 10:31:25,3.0,True,mobile,36-45,"[{'timestamp': '2025-06-07 10:31', 'duration_min': 120}, {'timestamp': '2025-05-05 10:31', 'duration_min': 81}, {'timestamp': '2025-05-23 10:31', 'duration_min': 29}, {'timestamp': '2025-05-17 10:31', 'duration_min': 81}, {'timestamp': '2025-05-29 10:31', 'duration_min': 76}]",5,77.4,High Binge
U323,Se7en,Thriller,13,27.5,2025-05-31 10:31:25,1.0,False,gaming-console,18-25,"[{'timestamp': '2025-04-07 10:31', 'duration_min': 91}, {'timestamp': '2025-04-02 10:31', 'duration_min': 113}, {'timestamp': '2025-05-13 10:31', 'duration_min': 71}, {'timestamp': '2025-05-02 10:31', 'duration_min': 86}, {'timestamp': '2025-05-08 10:31', 'duration_min': 70}]",5,86.2,High Binge
U324,Se7en,Thriller,13,27.5,2025-06-02 10:31:25,2.0,True,tablet,36-45,"[{'timestamp': '2025-04-16 10:31', 'duration_min': 56}]",1,56.0,Non-Binge
U325,Interstellar,Sci-Fi,13,36.6,2025-06-20 10:31:25,2.0,True,mobile,18-25,"[{'timestamp': '2025-05-03 10:31', 'duration_min': 44}, {'timestamp': '2025-05-08 10:31', 'duration_min': 95}, {'timestamp': '2025-06-17 10:31', 'duration_min': 143}, {'timestamp': '2025-06-07 10:31', 'duration_min': 140}]",4,105.5,Medium Binge
U326,The Silence of the Lambs,Thriller,13,25.6,2025-05-09 10:31:25,2.0,False,smart-tv,26-35,"[{'timestamp': '2025-03-12 10:31', 'duration_min': 95}, {'timestamp': '2025-03-22 10:31', 'duration_min': 93}, {'timestamp': '2025-03-29 10:31', 'duration_min': 73}]",3,87.0,Medium Binge
U327,The Dark Knight,Action,7,17.7,2025-04-03 10:31:25,1.0,False,smart-tv,18-25,"[{'timestamp': '2025-02-10 10:31', 'duration_min': 109}, {'timestamp': '2025-02-20 10:31', 'duration_min': 95}, {'timestamp': '2025-03-29 10:31', 'duration_min': 38}, {'timestamp': '2025-03-31 10:31', 'duration_min': 38}]",4,70.0,Medium Binge
U328,The Shawshank Redemption,Drama,10,23.7,2025-05-31 10:31:25,2.0,False,smart-tv,46-55,"[{'timestamp': '2025-04-05 10:31', 'duration_min': 142}, {'timestamp': '2025-04-17 10:31', 'duration_min': 69}, {'timestamp': '2025-04-30 10:31', 'duration_min': 124}]",3,111.66666666666667,Medium Binge
U329,Inception,Sci-Fi,1,2.5,2025-03-28 10:31:25,3.0,False,laptop,36-45,"[{'timestamp': '2025-02-23 10:31', 'duration_min': 37}, {'timestamp': '2025-03-20 10:31', 'duration_min': 54}, {'timestamp': '2025-03-05 10:31', 'duration_min': 58}]",3,49.666666666666664,Medium Binge
U330,Mad Max: Fury Road,Action,6,12.0,2025-04-13 10:31:25,1.0,False,mobile,46-55,"[{'timestamp': '2025-04-09 10:31', 'duration_min': 99}, {'timestamp': '2025-03-04 10:31', 'duration_min': 81}]",2,90.0,Low Binge
U331,The Shawshank Redemption,Drama,11,26.0,2025-04-25 10:31:25,2.5,True,laptop,46-55,"[{'timestamp': '2025-03-10 10:31', 'duration_min': 33}, {'timestamp': '2025-03-14 10:31', 'duration_min': 49}, {'timestamp': '2025-02-28 10:31', 'duration_min': 103}, {'timestamp': '2025-04-07 10:31', 'duration_min': 73}, {'timestamp': '2025-03-13 10:31', 'duration_min': 43}]",5,60.2,High Binge
U332,Forrest Gump,Drama,9,21.3,2025-06-02 10:31:25,5.0,True,gaming-console,46-55,"[{'timestamp': '2025-05-23 10:31', 'duration_min': 109}]",1,109.0,Non-Binge
U333,The Dark Knight,Action,15,38.0,2025-05-01 10:31:25,3.0,True,tablet,36-45,"[{'timestamp': '2025-04-03 10:31', 'duration_min': 135}]",1,135.0,Non-Binge
U334,The Dark Knight,Action,2,5.1,2025-06-11 10:31:25,4.0,False,mobile,36-45,"[{'timestamp': '2025-04-23 10:31', 'duration_min': 47}, {'timestamp': '2025-04-21 10:31', 'duration_min': 61}, {'timestamp': '2025-04-14 10:31', 'duration_min': 120}, {'timestamp': '2025-06-07 10:31', 'duration_min': 142}, {'timestamp': '2025-05-19 10:31', 'duration_min': 69}]",5,87.8,High Binge
U335,Interstellar,Sci-Fi,7,19.7,2025-06-01 10:31:25,3.0,False,laptop,26-35,"[{'timestamp': '2025-05-28 10:31', 'duration_min': 88}, {'timestamp': '2025-05-15 10:31', 'duration_min': 51}]",2,69.5,Low Binge
U336,The Silence of the Lambs,Thriller,20,39.3,2025-04-23 10:31:25,5.0,True,mobile,36-45,"[{'timestamp': '2025-04-20 10:31', 'duration_min': 22}, {'timestamp': '2025-03-04 10:31', 'duration_min': 99}, {'timestamp': '2025-03-26 10:31', 'duration_min': 34}, {'timestamp': '2025-02-28 10:31', 'duration_min': 73}, {'timestamp': '2025-03-17 10:31', 'duration_min': 53}]",5,56.2,Medium Binge
U337,Se7en,Thriller,2,4.2,2025-04-19 10:31:25,5.0,True,gaming-console,18-25,"[{'timestamp': '2025-03-07 10:31', 'duration_min': 45}, {'timestamp': '2025-04-18 10:31', 'duration_min': 44}, {'timestamp': '2025-04-05 10:31', 'duration_min': 75}, {'timestamp': '2025-03-13 10:31', 'duration_min': 93}, {'timestamp': '2025-03-06 10:31', 'duration_min': 42}]",5,59.8,Medium Binge
U338,The Silence of the Lambs,Thriller,2,3.9,2025-05-01 10:31:25,4.0,False,gaming-console,18-25,"[{'timestamp': '2025-04-05 10:31', 'duration_min': 71}, {'timestamp': '2025-03-10 10:31', 'duration_min': 62}]",2,66.5,Low Binge
U339,The Silence of the Lambs,Thriller,12,23.6,2025-04-12 10:31:25,2.0,False,smart-tv,46-55,"[{'timestamp': '2025-03-19 10:31', 'duration_min': 85}, {'timestamp': '2025-02-22 10:31', 'duration_min': 70}, {'timestamp': '2025-03-30 10:31', 'duration_min': 92}, {'timestamp': '2025-02-23 10:31', 'duration_min': 29}, {'timestamp': '2025-03-07 10:31', 'duration_min': 37}]",5,62.6,High Binge
U340,Se7en,Thriller,7,14.8,2025-04-22 10:31:25,3.0,False,tablet,36-45,"[{'timestamp': '2025-03-20 10:31', 'duration_min': 120}]",1,120.0,Non-Binge
U341,Forrest Gump,Drama,7,16.6,2025-04-24 10:31:25,4.0,False,mobile,18-25,"[{'timestamp': '2025-03-26 10:31', 'duration_min': 37}]",1,37.0,Non-Binge
U342,Mad Max: Fury Road,Action,15,30.0,2025-05-18 10:31:25,5.0,True,gaming-console,36-45,"[{'timestamp': '2025-04-26 10:31', 'duration_min': 70}, {'timestamp': '2025-04-15 10:31', 'duration_min': 36}]",2,53.0,Low Binge
U343,Forrest Gump,Drama,5,11.8,2025-05-21 10:31:25,3.0,False,smart-tv,26-35,"[{'timestamp': '2025-03-22 10:31', 'duration_min': 136}, {'timestamp': '2025-05-15 10:31', 'duration_min': 64}]",2,100.0,Low Binge
U344,The Shawshank Redemption,Drama,5,11.8,2025-04-10 10:31:25,2.5,True,laptop,36-45,"[{'timestamp': '2025-03-17 10:31', 'duration_min': 128}]",1,128.0,Non-Binge
U345,Inception,Sci-Fi,14,34.5,2025-05-01 10:31:25,3.0,False,laptop,56+,"[{'timestamp': '2025-04-28 10:31', 'duration_min': 48}]",1,48.0,Non-Binge
U346,The Silence of the Lambs,Thriller,18,35.4,2025-06-12 10:31:25,1.0,True,laptop,26-35,"[{'timestamp': '2025-05-02 10:31', 'duration_min': 53}, {'timestamp': '2025-05-21 10:31', 'duration_min': 67}, {'timestamp': '2025-04-15 10:31', 'duration_min': 60}, {'timestamp': '2025-05-12 10:31', 'duration_min': 116}, {'timestamp': '2025-04-14 10:31', 'duration_min': 30}]",5,65.2,High Binge
U347,The Silence of the Lambs,Thriller,12,23.6,2025-06-06 10:31:25,4.0,False,tablet,26-35,"[{'timestamp': '2025-05-21 10:31', 'duration_min': 73}, {'timestamp': '2025-04-10 10:31', 'duration_min': 110}]",2,91.5,Low Binge
U348,Interstellar,Sci-Fi,2,5.6,2025-05-05 10:31:25,4.0,False,tablet,36-45,"[{'timestamp': '2025-03-06 10:31', 'duration_min': 68}, {'timestamp': '2025-03-27 10:31', 'duration_min': 47}, {'timestamp': '2025-04-07 10:31', 'duration_min': 23}, {'timestamp': '2025-03-28 10:31', 'duration_min': 144}]",4,70.5,Medium Binge
U349,Inception,Sci-Fi,12,29.6,2025-05-28 10:31:25,4.0,False,tablet,36-45,"[{'timestamp': '2025-05-22 10:31', 'duration_min': 116}]",1,116.0,Non-Binge
U350,The Matrix,Sci-Fi,9,20.4,2025-05-06 10:31:25,4.0,True,gaming-console,18-25,"[{'timestamp': '2025-03-18 10:31', 'duration_min': 107}, {'timestamp': '2025-04-09 10:31', 'duration_min': 63}, {'timestamp': '2025-03-10 10:31', 'duration_min': 28}]",3,66.0,Medium Binge
U351,The Godfather,Crime,14,40.8,2025-03-26 10:31:25,1.0,False,mobile,56+,"[{'timestamp': '2025-02-05 10:31', 'duration_min': 24}, {'timestamp': '2025-03-04 10:31', 'duration_min': 156}, {'timestamp': '2025-02-25 10:31', 'duration_min': 158}, {'timestamp': '2025-02-03 10:31', 'duration_min': 67}]",4,101.25,Medium Binge
U352,The Matrix,Sci-Fi,8,18.1,2025-05-02 10:31:25,2.0,False,laptop,36-45,"[{'timestamp': '2025-05-01 10:31', 'duration_min': 131}, {'timestamp': '2025-04-23 10:31', 'duration_min': 107}, {'timestamp': '2025-03-06 10:31', 'duration_min': 96}]",3,111.33333333333333,Medium Binge
U353,The Silence of the Lambs,Thriller,13,25.6,2025-04-28 10:31:25,3.0,True,smart-tv,56+,"[{'timestamp': '2025-03-25 10:31', 'duration_min': 48}, {'timestamp': '2025-03-18 10:31', 'duration_min': 114}, {'timestamp': '2025-03-25 10:31', 'duration_min': 75}]",3,79.0,Medium Binge
U354,Se7en,Thriller,5,10.6,2025-04-04 10:31:25,3.0,False,laptop,18-25,"[{'timestamp': '2025-02-18 10:31', 'duration_min': 79}, {'timestamp': '2025-02-08 10:31', 'duration_min': 57}, {'timestamp': '2025-03-09 10:31', 'duration_min': 114}, {'timestamp': '2025-02-27 10:31', 'duration_min': 84}]",4,83.5,Medium Binge
U355,The Shawshank Redemption,Drama,13,30.8,2025-05-12 10:31:25,5.0,False,tablet,26-35,"[{'timestamp': '2025-04-26 10:31', 'duration_min': 139}, {'timestamp': '2025-03-23 10:31', 'duration_min': 44}]",2,91.5,Low Binge
U356,Inception,Sci-Fi,2,4.9,2025-03-29 10:31:25,4.0,True,smart-tv,56+,"[{'timestamp': '2025-03-12 10:31', 'duration_min': 97}, {'timestamp': '2025-03-15 10:31', 'duration_min': 136}]",2,116.5,Low Binge
