user_id,title,genre,watch_count,watch_hours,last_watched,rating,liked,device,age_group,viewing_history
U266,The Silence of the Lambs,Thriller,7,13.8,2025-04-17 10:31:25,5.0,True,laptop,56+,"[{""timestamp"": ""2025-03-15 10:31"", ""duration_min"": 69}]"
U267,Mad Max: Fury Road,Action,18,36.0,2025-04-26 10:31:25,5.0,True,laptop,56+,"[{""timestamp"": ""2025-04-24 10:31"", ""duration_min"": 67}, {""timestamp"": ""2025-03-02 10:31"", ""duration_min"": 84}]"
U268,The Matrix,Sci-Fi,10,22.7,2025-04-17 10:31:25,1.0,False,smart-tv,18-25,"[{""timestamp"": ""2025-04-13 10:31"", ""duration_min"": 134}, {""timestamp"": ""2025-03-17 10:31"", ""duration_min"": 67}, {""timestamp"": ""2025-04-06 10:31"", ""duration_min"": 102}]"
U269,The Shawshank Redemption,Drama,14,33.1,2025-04-14 10:31:25,,True,smart-tv,18-25,"[{""timestamp"": ""2025-03-13 10:31"", ""duration_min"": 59}]"
U270,Interstellar,Sci-Fi,15,42.2,2025-06-12 10:31:25,,True,mobile,26-35,"[{""timestamp"": ""2025-05-11 10:31"", ""duration_min"": 70}]"
U271,The Shawshank Redemption,Drama,9,21.3,2025-04-20 10:31:25,,False,mobile,36-45,"[{""timestamp"": ""2025-02-22 10:31"", ""duration_min"": 121}, {""timestamp"": ""2025-03-07 10:31"", ""duration_min"": 34}, {""timestamp"": ""2025-02-23 10:31"", ""duration_min"": 139}, {""timestamp"": ""2025-03-15 10:31"", ""duration_min"": 101}, {""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 77}]"
U272,The Shawshank Redemption,Drama,16,37.9,2025-04-18 10:31:25,2.0,True,tablet,26-35,"[{""timestamp"": ""2025-03-12 10:31"", ""duration_min"": 29}]"
U273,The Silence of the Lambs,Thriller,4,7.9,2025-04-03 10:31:25,,False,gaming-console,46-55,"[{""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 30}, {""timestamp"": ""2025-02-20 10:31"", ""duration_min"": 106}, {""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 61}, {""timestamp"": ""2025-02-08 10:31"", ""duration_min"": 38}, {""timestamp"": ""2025-02-12 10:31"", ""duration_min"": 86}]"
U274,Forrest Gump,Drama,10,23.7,2025-06-03 10:31:25,1.0,False,smart-tv,26-35,"[{""timestamp"": ""2025-04-22 10:31"", ""duration_min"": 47}, {""timestamp"": ""2025-05-16 10:31"", ""duration_min"": 32}]"
U275,Se7en,Thriller,3,6.3,2025-05-22 10:31:25,4.0,False,laptop,46-55,"[{""timestamp"": ""2025-03-23 10:31"", ""duration_min"": 96}, {""timestamp"": ""2025-05-04 10:31"", ""duration_min"": 106}, {""timestamp"": ""2025-04-14 10:31"", ""duration_min"": 30}, {""timestamp"": ""2025-04-27 10:31"", ""duration_min"": 92}]"
U276,The Shawshank Redemption,Drama,19,45.0,2025-04-21 10:31:25,4.0,True,laptop,46-55,"[{""timestamp"": ""2025-02-28 10:31"", ""duration_min"": 26}, {""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 42}, {""timestamp"": ""2025-04-04 10:31"", ""duration_min"": 81}, {""timestamp"": ""2025-02-24 10:31"", ""duration_min"": 86}]"
U277,The Shawshank Redemption,Drama,17,40.2,2025-05-09 10:31:25,5.0,False,smart-tv,26-35,"[{""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 29}, {""timestamp"": ""2025-03-11 10:31"", ""duration_min"": 57}, {""timestamp"": ""2025-05-05 10:31"", ""duration_min"": 104}, {""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 142}]"
U278,The Silence of the Lambs,Thriller,8,15.7,2025-06-19 10:31:25,5.0,False,mobile,18-25,"[{""timestamp"": ""2025-06-03 10:31"", ""duration_min"": 107}, {""timestamp"": ""2025-04-22 10:31"", ""duration_min"": 31}]"
U279,The Matrix,Sci-Fi,1,2.3,2025-04-16 10:31:25,,False,smart-tv,26-35,"[{""timestamp"": ""2025-03-05 10:31"", ""duration_min"": 61}, {""timestamp"": ""2025-03-19 10:31"", ""duration_min"": 91}]"
U280,Inception,Sci-Fi,1,2.5,2025-04-18 10:31:25,5.0,False,gaming-console,36-45,"[{""timestamp"": ""2025-02-27 10:31"", ""duration_min"": 126}]"
U281,The Dark Knight,Action,9,22.8,2025-05-01 10:31:25,,True,mobile,18-25,"[{""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 54}, {""timestamp"": ""2025-04-06 10:31"", ""duration_min"": 113}, {""timestamp"": ""2025-04-21 10:31"", ""duration_min"": 62}]"
U282,The Shawshank Redemption,Drama,18,42.6,2025-04-14 10:31:25,,False,mobile,26-35,"[{""timestamp"": ""2025-03-15 10:31"", ""duration_min"": 80}, {""timestamp"": ""2025-02-21 10:31"", ""duration_min"": 69}]"
U283,Forrest Gump,Drama,20,47.3,2025-06-01 10:31:25,4.0,True,gaming-console,56+,"[{""timestamp"": ""2025-05-24 10:31"", ""duration_min"": 43}]"
U284,The Matrix,Sci-Fi,12,27.2,2025-06-11 10:31:25,3.0,True,tablet,46-55,"[{""timestamp"": ""2025-04-26 10:31"", ""duration_min"": 32}, {""timestamp"": ""2025-04-12 10:31"", ""duration_min"": 43}]"
U285,Forrest Gump,Drama,17,40.2,2025-05-28 10:31:25,3.0,False,mobile,26-35,"[{""timestamp"": ""2025-05-05 10:31"", ""duration_min"": 96}]"
U286,The Shawshank Redemption,Drama,17,40.2,2025-04-10 10:31:25,1.0,True,mobile,46-55,"[{""timestamp"": ""2025-03-11 10:31"", ""duration_min"": 134}, {""timestamp"": ""2025-03-06 10:31"", ""duration_min"": 129}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 25}]"
U287,The Silence of the Lambs,Thriller,17,33.4,2025-05-23 10:31:25,,False,mobile,36-45,"[{""timestamp"": ""2025-04-24 10:31"", ""duration_min"": 114}, {""timestamp"": ""2025-05-08 10:31"", ""duration_min"": 115}, {""timestamp"": ""2025-03-27 10:31"", ""duration_min"": 110}]"
U288,The Silence of the Lambs,Thriller,18,35.4,2025-05-31 10:31:25,1.0,False,mobile,36-45,"[{""timestamp"": ""2025-04-03 10:31"", ""duration_min"": 70}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 43}, {""timestamp"": ""2025-04-14 10:31"", ""duration_min"": 117}, {""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 101}]"
U289,Mad Max: Fury Road,Action,12,24.0,2025-05-05 10:31:25,4.0,True,smart-tv,18-25,"[{""timestamp"": ""2025-03-09 10:31"", ""duration_min"": 104}, {""timestamp"": ""2025-04-12 10:31"", ""duration_min"": 86}, {""timestamp"": ""2025-04-23 10:31"", ""duration_min"": 78}, {""timestamp"": ""2025-04-28 10:31"", ""duration_min"": 27}, {""timestamp"": ""2025-04-13 10:31"", ""duration_min"": 28}]"
U290,Forrest Gump,Drama,19,45.0,2025-05-06 10:31:25,4.0,True,gaming-console,56+,"[{""timestamp"": ""2025-03-17 10:31"", ""duration_min"": 134}, {""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 106}, {""timestamp"": ""2025-04-13 10:31"", ""duration_min"": 23}, {""timestamp"": ""2025-04-18 10:31"", ""duration_min"": 94}]"
U291,Interstellar,Sci-Fi,13,36.6,2025-06-07 10:31:25,5.0,False,tablet,56+,"[{""timestamp"": ""2025-05-18 10:31"", ""duration_min"": 92}, {""timestamp"": ""2025-05-22 10:31"", ""duration_min"": 151}]"
U292,The Godfather,Crime,17,49.6,2025-05-19 10:31:25,1.0,True,laptop,56+,"[{""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 137}]"
U293,The Godfather,Crime,12,35.0,2025-05-29 10:31:25,3.0,True,tablet,18-25,"[{""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 97}, {""timestamp"": ""2025-04-23 10:31"", ""duration_min"": 151}, {""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 171}, {""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 31}]"
U294,The Silence of the Lambs,Thriller,11,21.6,2025-04-24 10:31:25,1.0,True,smart-tv,56+,"[{""timestamp"": ""2025-04-20 10:31"", ""duration_min"": 71}, {""timestamp"": ""2025-02-23 10:31"", ""duration_min"": 62}, {""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 28}]"
U295,Interstellar,Sci-Fi,8,22.5,2025-05-03 10:31:25,,False,tablet,56+,"[{""timestamp"": ""2025-04-30 10:31"", ""duration_min"": 87}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 122}, {""timestamp"": ""2025-04-22 10:31"", ""duration_min"": 104}]"
U296,Se7en,Thriller,20,42.3,2025-06-13 10:31:25,2.0,True,tablet,18-25,"[{""timestamp"": ""2025-06-06 10:31"", ""duration_min"": 72}, {""timestamp"": ""2025-05-18 10:31"", ""duration_min"": 90}, {""timestamp"": ""2025-05-05 10:31"", ""duration_min"": 73}]"
U297,The Silence of the Lambs,Thriller,4,7.9,2025-05-03 10:31:25,4.0,False,laptop,36-45,"[{""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 98}]"
U298,Interstellar,Sci-Fi,7,19.7,2025-05-25 10:31:25,1.0,True,laptop,26-35,"[{""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 49}]"
U299,Inception,Sci-Fi,16,39.5,2025-04-30 10:31:25,3.0,True,gaming-console,56+,"[{""timestamp"": ""2025-04-03 10:31"", ""duration_min"": 123}, {""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 131}, {""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 116}, {""timestamp"": ""2025-04-25 10:31"", ""duration_min"": 47}]"
U300,Forrest Gump,Drama,12,28.4,2025-04-15 10:31:25,,False,laptop,56+,"[{""timestamp"": ""2025-03-30 10:31"", ""duration_min"": 95}]"
U301,The Silence of the Lambs,Thriller,9,17.7,2025-05-30 10:31:25,2.0,True,mobile,36-45,"[{""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 35}, {""timestamp"": ""2025-04-05 10:31"", ""duration_min"": 96}, {""timestamp"": ""2025-04-04 10:31"", ""duration_min"": 27}, {""timestamp"": ""2025-05-01 10:31"", ""duration_min"": 97}, {""timestamp"": ""2025-05-11 10:31"", ""duration_min"": 23}]"
U302,The Silence of the Lambs,Thriller,19,37.4,2025-05-11 10:31:25,2.0,True,mobile,36-45,"[{""timestamp"": ""2025-03-29 10:31"", ""duration_min"": 40}, {""timestamp"": ""2025-05-10 10:31"", ""duration_min"": 49}, {""timestamp"": ""2025-03-23 10:31"", ""duration_min"": 101}, {""timestamp"": ""2025-05-10 10:31"", ""duration_min"": 25}, {""timestamp"": ""2025-03-15 10:31"", ""duration_min"": 57}]"
U303,The Godfather,Crime,10,29.2,2025-04-16 10:31:25,5.0,True,laptop,18-25,"[{""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 58}, {""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 156}]"
U304,Interstellar,Sci-Fi,7,19.7,2025-05-23 10:31:25,4.0,False,smart-tv,56+,"[{""timestamp"": ""2025-03-24 10:31"", ""duration_min"": 127}]"
U305,The Silence of the Lambs,Thriller,16,31.5,2025-05-30 10:31:25,5.0,False,laptop,56+,"[{""timestamp"": ""2025-04-27 10:31"", ""duration_min"": 37}]"
U306,Mad Max: Fury Road,Action,3,6.0,2025-04-15 10:31:25,1.0,False,smart-tv,26-35,"[{""timestamp"": ""2025-03-04 10:31"", ""duration_min"": 111}, {""timestamp"": ""2025-03-27 10:31"", ""duration_min"": 25}, {""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 87}, {""timestamp"": ""2025-02-16 10:31"", ""duration_min"": 24}]"
U307,The Dark Knight,Action,7,17.7,2025-05-24 10:31:25,4.0,True,gaming-console,26-35,"[{""timestamp"": ""2025-04-29 10:31"", ""duration_min"": 125}, {""timestamp"": ""2025-04-21 10:31"", ""duration_min"": 139}, {""timestamp"": ""2025-04-21 10:31"", ""duration_min"": 63}, {""timestamp"": ""2025-04-18 10:31"", ""duration_min"": 123}]"
U308,The Dark Knight,Action,16,40.5,2025-04-09 10:31:25,5.0,True,tablet,36-45,"[{""timestamp"": ""2025-03-29 10:31"", ""duration_min"": 64}, {""timestamp"": ""2025-03-11 10:31"", ""duration_min"": 51}]"
U309,Forrest Gump,Drama,5,11.8,2025-04-11 10:31:25,1.0,True,laptop,18-25,"[{""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 94}, {""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 141}, {""timestamp"": ""2025-03-19 10:31"", ""duration_min"": 85}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 109}]"
U310,The Dark Knight,Action,9,22.8,2025-04-23 10:31:25,,False,gaming-console,46-55,"[{""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 105}, {""timestamp"": ""2025-03-03 10:31"", ""duration_min"": 83}, {""timestamp"": ""2025-04-19 10:31"", ""duration_min"": 124}, {""timestamp"": ""2025-03-08 10:31"", ""duration_min"": 132}]"
U311,Interstellar,Sci-Fi,16,45.1,2025-05-08 10:31:25,5.0,False,smart-tv,56+,"[{""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 95}, {""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 72}, {""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 130}, {""timestamp"": ""2025-03-17 10:31"", ""duration_min"": 75}, {""timestamp"": ""2025-05-07 10:31"", ""duration_min"": 122}]"
U312,The Shawshank Redemption,Drama,17,40.2,2025-06-16 10:31:25,2.0,True,laptop,56+,"[{""timestamp"": ""2025-04-22 10:31"", ""duration_min"": 127}, {""timestamp"": ""2025-06-12 10:31"", ""duration_min"": 36}]"
U313,Interstellar,Sci-Fi,8,22.5,2025-03-27 10:31:25,4.0,False,mobile,36-45,"[{""timestamp"": ""2025-02-04 10:31"", ""duration_min"": 48}, {""timestamp"": ""2025-02-27 10:31"", ""duration_min"": 126}]"
U314,Forrest Gump,Drama,11,26.0,2025-04-20 10:31:25,5.0,True,tablet,56+,"[{""timestamp"": ""2025-04-13 10:31"", ""duration_min"": 54}, {""timestamp"": ""2025-03-09 10:31"", ""duration_min"": 102}, {""timestamp"": ""2025-03-23 10:31"", ""duration_min"": 38}]"
U315,Se7en,Thriller,12,25.4,2025-04-14 10:31:25,,False,smart-tv,46-55,"[{""timestamp"": ""2025-03-22 10:31"", ""duration_min"": 102}, {""timestamp"": ""2025-03-09 10:31"", ""duration_min"": 104}, {""timestamp"": ""2025-04-03 10:31"", ""duration_min"": 28}, {""timestamp"": ""2025-02-15 10:31"", ""duration_min"": 98}]"
U316,Interstellar,Sci-Fi,12,33.8,2025-04-12 10:31:25,5.0,False,laptop,26-35,"[{""timestamp"": ""2025-02-12 10:31"", ""duration_min"": 142}, {""timestamp"": ""2025-04-05 10:31"", ""duration_min"": 93}, {""timestamp"": ""2025-04-05 10:31"", ""duration_min"": 121}]"
U317,Forrest Gump,Drama,17,40.2,2025-05-25 10:31:25,2.0,True,smart-tv,56+,"[{""timestamp"": ""2025-05-02 10:31"", ""duration_min"": 60}, {""timestamp"": ""2025-04-03 10:31"", ""duration_min"": 47}]"
U318,The Shawshank Redemption,Drama,11,26.0,2025-04-29 10:31:25,4.0,False,gaming-console,56+,"[{""timestamp"": ""2025-03-28 10:31"", ""duration_min"": 77}, {""timestamp"": ""2025-03-04 10:31"", ""duration_min"": 119}, {""timestamp"": ""2025-04-16 10:31"", ""duration_min"": 135}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 22}]"
U319,Inception,Sci-Fi,19,46.9,2025-06-19 10:31:25,,True,tablet,56+,"[{""timestamp"": ""2025-05-22 10:31"", ""duration_min"": 91}, {""timestamp"": ""2025-05-11 10:31"", ""duration_min"": 90}, {""timestamp"": ""2025-05-24 10:31"", ""duration_min"": 106}]"
U320,Inception,Sci-Fi,3,7.4,2025-06-16 10:31:25,,True,smart-tv,26-35,"[{""timestamp"": ""2025-05-29 10:31"", ""duration_min"": 77}, {""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 71}, {""timestamp"": ""2025-04-20 10:31"", ""duration_min"": 38}, {""timestamp"": ""2025-06-11 10:31"", ""duration_min"": 85}]"
U321,The Godfather,Crime,16,46.7,2025-04-08 10:31:25,1.0,True,gaming-console,18-25,"[{""timestamp"": ""2025-03-27 10:31"", ""duration_min"": 121}, {""timestamp"": ""2025-03-21 10:31"", ""duration_min"": 48}, {""timestamp"": ""2025-03-13 10:31"", ""duration_min"": 174}, {""timestamp"": ""2025-02-14 10:31"", ""duration_min"": 148}]"
U322,The Matrix,Sci-Fi,3,6.8,2025-06-17 10:31:25,,True,mobile,36-45,"[{""timestamp"": ""2025-06-07 10:31"", ""duration_min"": 120}, {""timestamp"": ""2025-05-05 10:31"", ""duration_min"": 81}, {""timestamp"": ""2025-05-23 10:31"", ""duration_min"": 29}, {""timestamp"": ""2025-05-17 10:31"", ""duration_min"": 81}, {""timestamp"": ""2025-05-29 10:31"", ""duration_min"": 76}]"
U323,Se7en,Thriller,13,27.5,2025-05-31 10:31:25,1.0,False,gaming-console,18-25,"[{""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 91}, {""timestamp"": ""2025-04-02 10:31"", ""duration_min"": 113}, {""timestamp"": ""2025-05-13 10:31"", ""duration_min"": 71}, {""timestamp"": ""2025-05-02 10:31"", ""duration_min"": 86}, {""timestamp"": ""2025-05-08 10:31"", ""duration_min"": 70}]"
U324,Se7en,Thriller,13,27.5,2025-06-02 10:31:25,2.0,True,tablet,36-45,"[{""timestamp"": ""2025-04-16 10:31"", ""duration_min"": 56}]"
U325,Interstellar,Sci-Fi,13,36.6,2025-06-20 10:31:25,2.0,True,mobile,18-25,"[{""timestamp"": ""2025-05-03 10:31"", ""duration_min"": 44}, {""timestamp"": ""2025-05-08 10:31"", ""duration_min"": 95}, {""timestamp"": ""2025-06-17 10:31"", ""duration_min"": 143}, {""timestamp"": ""2025-06-07 10:31"", ""duration_min"": 140}]"
U326,The Silence of the Lambs,Thriller,13,25.6,2025-05-09 10:31:25,2.0,False,smart-tv,26-35,"[{""timestamp"": ""2025-03-12 10:31"", ""duration_min"": 95}, {""timestamp"": ""2025-03-22 10:31"", ""duration_min"": 93}, {""timestamp"": ""2025-03-29 10:31"", ""duration_min"": 73}]"
U327,The Dark Knight,Action,7,17.7,2025-04-03 10:31:25,1.0,False,smart-tv,18-25,"[{""timestamp"": ""2025-02-10 10:31"", ""duration_min"": 109}, {""timestamp"": ""2025-02-20 10:31"", ""duration_min"": 95}, {""timestamp"": ""2025-03-29 10:31"", ""duration_min"": 38}, {""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 38}]"
U328,The Shawshank Redemption,Drama,10,23.7,2025-05-31 10:31:25,2.0,False,smart-tv,46-55,"[{""timestamp"": ""2025-04-05 10:31"", ""duration_min"": 142}, {""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 69}, {""timestamp"": ""2025-04-30 10:31"", ""duration_min"": 124}]"
U329,Inception,Sci-Fi,1,2.5,2025-03-28 10:31:25,3.0,False,laptop,36-45,"[{""timestamp"": ""2025-02-23 10:31"", ""duration_min"": 37}, {""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 54}, {""timestamp"": ""2025-03-05 10:31"", ""duration_min"": 58}]"
U330,Mad Max: Fury Road,Action,6,12.0,2025-04-13 10:31:25,1.0,False,mobile,46-55,"[{""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 99}, {""timestamp"": ""2025-03-04 10:31"", ""duration_min"": 81}]"
U331,The Shawshank Redemption,Drama,11,26.0,2025-04-25 10:31:25,,True,laptop,46-55,"[{""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 33}, {""timestamp"": ""2025-03-14 10:31"", ""duration_min"": 49}, {""timestamp"": ""2025-02-28 10:31"", ""duration_min"": 103}, {""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 73}, {""timestamp"": ""2025-03-13 10:31"", ""duration_min"": 43}]"
U332,Forrest Gump,Drama,9,21.3,2025-06-02 10:31:25,5.0,True,gaming-console,46-55,"[{""timestamp"": ""2025-05-23 10:31"", ""duration_min"": 109}]"
U333,The Dark Knight,Action,15,38.0,2025-05-01 10:31:25,3.0,True,tablet,36-45,"[{""timestamp"": ""2025-04-03 10:31"", ""duration_min"": 135}]"
U334,The Dark Knight,Action,2,5.1,2025-06-11 10:31:25,4.0,False,mobile,36-45,"[{""timestamp"": ""2025-04-23 10:31"", ""duration_min"": 47}, {""timestamp"": ""2025-04-21 10:31"", ""duration_min"": 61}, {""timestamp"": ""2025-04-14 10:31"", ""duration_min"": 120}, {""timestamp"": ""2025-06-07 10:31"", ""duration_min"": 142}, {""timestamp"": ""2025-05-19 10:31"", ""duration_min"": 69}]"
U335,Interstellar,Sci-Fi,7,19.7,2025-06-01 10:31:25,,False,laptop,26-35,"[{""timestamp"": ""2025-05-28 10:31"", ""duration_min"": 88}, {""timestamp"": ""2025-05-15 10:31"", ""duration_min"": 51}]"
U336,The Silence of the Lambs,Thriller,20,39.3,2025-04-23 10:31:25,5.0,True,mobile,36-45,"[{""timestamp"": ""2025-04-20 10:31"", ""duration_min"": 22}, {""timestamp"": ""2025-03-04 10:31"", ""duration_min"": 99}, {""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 34}, {""timestamp"": ""2025-02-28 10:31"", ""duration_min"": 73}, {""timestamp"": ""2025-03-17 10:31"", ""duration_min"": 53}]"
U337,Se7en,Thriller,2,4.2,2025-04-19 10:31:25,5.0,True,gaming-console,18-25,"[{""timestamp"": ""2025-03-07 10:31"", ""duration_min"": 45}, {""timestamp"": ""2025-04-18 10:31"", ""duration_min"": 44}, {""timestamp"": ""2025-04-05 10:31"", ""duration_min"": 75}, {""timestamp"": ""2025-03-13 10:31"", ""duration_min"": 93}, {""timestamp"": ""2025-03-06 10:31"", ""duration_min"": 42}]"
U338,The Silence of the Lambs,Thriller,2,3.9,2025-05-01 10:31:25,4.0,False,gaming-console,18-25,"[{""timestamp"": ""2025-04-05 10:31"", ""duration_min"": 71}, {""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 62}]"
U339,The Silence of the Lambs,Thriller,12,23.6,2025-04-12 10:31:25,2.0,False,smart-tv,46-55,"[{""timestamp"": ""2025-03-19 10:31"", ""duration_min"": 85}, {""timestamp"": ""2025-02-22 10:31"", ""duration_min"": 70}, {""timestamp"": ""2025-03-30 10:31"", ""duration_min"": 92}, {""timestamp"": ""2025-02-23 10:31"", ""duration_min"": 29}, {""timestamp"": ""2025-03-07 10:31"", ""duration_min"": 37}]"
U340,Se7en,Thriller,7,14.8,2025-04-22 10:31:25,3.0,False,tablet,36-45,"[{""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 120}]"
U341,Forrest Gump,Drama,7,16.6,2025-04-24 10:31:25,4.0,False,mobile,18-25,"[{""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 37}]"
U342,Mad Max: Fury Road,Action,15,30.0,2025-05-18 10:31:25,5.0,True,gaming-console,36-45,"[{""timestamp"": ""2025-04-26 10:31"", ""duration_min"": 70}, {""timestamp"": ""2025-04-15 10:31"", ""duration_min"": 36}]"
U343,Forrest Gump,Drama,5,11.8,2025-05-21 10:31:25,3.0,False,smart-tv,26-35,"[{""timestamp"": ""2025-03-22 10:31"", ""duration_min"": 136}, {""timestamp"": ""2025-05-15 10:31"", ""duration_min"": 64}]"
U344,The Shawshank Redemption,Drama,5,11.8,2025-04-10 10:31:25,,True,laptop,36-45,"[{""timestamp"": ""2025-03-17 10:31"", ""duration_min"": 128}]"
U345,Inception,Sci-Fi,14,34.5,2025-05-01 10:31:25,,False,laptop,56+,"[{""timestamp"": ""2025-04-28 10:31"", ""duration_min"": 48}]"
U346,The Silence of the Lambs,Thriller,18,35.4,2025-06-12 10:31:25,1.0,True,laptop,26-35,"[{""timestamp"": ""2025-05-02 10:31"", ""duration_min"": 53}, {""timestamp"": ""2025-05-21 10:31"", ""duration_min"": 67}, {""timestamp"": ""2025-04-15 10:31"", ""duration_min"": 60}, {""timestamp"": ""2025-05-12 10:31"", ""duration_min"": 116}, {""timestamp"": ""2025-04-14 10:31"", ""duration_min"": 30}]"
U347,The Silence of the Lambs,Thriller,12,23.6,2025-06-06 10:31:25,4.0,False,tablet,26-35,"[{""timestamp"": ""2025-05-21 10:31"", ""duration_min"": 73}, {""timestamp"": ""2025-04-10 10:31"", ""duration_min"": 110}]"
U348,Interstellar,Sci-Fi,2,5.6,2025-05-05 10:31:25,4.0,False,tablet,36-45,"[{""timestamp"": ""2025-03-06 10:31"", ""duration_min"": 68}, {""timestamp"": ""2025-03-27 10:31"", ""duration_min"": 47}, {""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 23}, {""timestamp"": ""2025-03-28 10:31"", ""duration_min"": 144}]"
U349,Inception,Sci-Fi,12,29.6,2025-05-28 10:31:25,4.0,False,tablet,36-45,"[{""timestamp"": ""2025-05-22 10:31"", ""duration_min"": 116}]"
U350,The Matrix,Sci-Fi,9,20.4,2025-05-06 10:31:25,4.0,True,gaming-console,18-25,"[{""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 107}, {""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 63}, {""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 28}]"
U351,The Godfather,Crime,14,40.8,2025-03-26 10:31:25,1.0,False,mobile,56+,"[{""timestamp"": ""2025-02-05 10:31"", ""duration_min"": 24}, {""timestamp"": ""2025-03-04 10:31"", ""duration_min"": 156}, {""timestamp"": ""2025-02-25 10:31"", ""duration_min"": 158}, {""timestamp"": ""2025-02-03 10:31"", ""duration_min"": 67}]"
U352,The Matrix,Sci-Fi,8,18.1,2025-05-02 10:31:25,2.0,False,laptop,36-45,"[{""timestamp"": ""2025-05-01 10:31"", ""duration_min"": 131}, {""timestamp"": ""2025-04-23 10:31"", ""duration_min"": 107}, {""timestamp"": ""2025-03-06 10:31"", ""duration_min"": 96}]"
U353,The Silence of the Lambs,Thriller,13,25.6,2025-04-28 10:31:25,3.0,True,smart-tv,56+,"[{""timestamp"": ""2025-03-25 10:31"", ""duration_min"": 48}, {""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 114}, {""timestamp"": ""2025-03-25 10:31"", ""duration_min"": 75}]"
U354,Se7en,Thriller,5,10.6,2025-04-04 10:31:25,3.0,False,laptop,18-25,"[{""timestamp"": ""2025-02-18 10:31"", ""duration_min"": 79}, {""timestamp"": ""2025-02-08 10:31"", ""duration_min"": 57}, {""timestamp"": ""2025-03-09 10:31"", ""duration_min"": 114}, {""timestamp"": ""2025-02-27 10:31"", ""duration_min"": 84}]"
U355,The Shawshank Redemption,Drama,13,30.8,2025-05-12 10:31:25,5.0,False,tablet,26-35,"[{""timestamp"": ""2025-04-26 10:31"", ""duration_min"": 139}, {""timestamp"": ""2025-03-23 10:31"", ""duration_min"": 44}]"
U356,Inception,Sci-Fi,2,4.9,2025-03-29 10:31:25,4.0,True,smart-tv,56+,"[{""timestamp"": ""2025-03-12 10:31"", ""duration_min"": 97}, {""timestamp"": ""2025-03-15 10:31"", ""duration_min"": 136}]"
U357,The Matrix,Sci-Fi,5,11.3,2025-04-17 10:31:25,3.0,True,laptop,26-35,"[{""timestamp"": ""2025-03-24 10:31"", ""duration_min"": 133}, {""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 104}, {""timestamp"": ""2025-03-03 10:31"", ""duration_min"": 136}]"
U358,The Dark Knight,Action,4,10.1,2025-05-29 10:31:25,2.0,False,gaming-console,56+,"[{""timestamp"": ""2025-05-03 10:31"", ""duration_min"": 55}, {""timestamp"": ""2025-05-26 10:31"", ""duration_min"": 132}]"
